date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2020-02-10,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,10,True,True,True
2020-02-11,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,11,True,True,True
2020-02-12,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,12,True,True,True
2020-02-13,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,13,True,True,True
2020-02-14,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,14,True,True,True
2020-02-15,28.0,0.5407235,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,15,True,True,True
2020-02-16,30.0,0.5793466,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,16,True,True,True
2020-02-17,30.0,0.5793466,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,17,True,True,True
2020-02-18,32.0,0.6179697,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,18,True,True,True
2020-02-19,66.0,1.2745625,0.0,0.0,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,19,True,True,True
2020-02-20,82.0,1.5835474,1.0,0.019311553,79.0,1.525,31.48,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,20,True,True,True
2020-02-21,156.0,3.0126023,1.0,0.019311553,79.0,1.525,45.37,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,21,True,True,True
2020-02-22,346.0,6.6817975,3.0,0.05793466,79.0,1.525,45.37,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,22,True,True,True
2020-02-23,556.0,10.737224,3.0,0.05793466,79.0,1.525,50.0,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,23,True,True,True
2020-02-24,763.0,14.734715,7.0,0.13518088,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,24,True,True,True
2020-02-25,893.0,17.245216,8.0,0.15449242,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,25,True,True,True
2020-02-26,1146.0,22.13104,11.0,0.2124271,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,26,True,True,True
2020-02-27,1595.0,30.801928,12.0,0.23173864,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,27,True,True,True
2020-02-28,2022.0,39.047962,13.0,0.2510502,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,28,True,True,True
2020-02-29,2931.0,56.602165,16.0,0.30898485,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,2,29,True,True,True
2020-03-01,3526.0,68.09254,17.0,0.32829642,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,1,True,True,True
2020-03-02,4212.0,81.34026,23.0,0.44416574,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,2,True,True,True
2020-03-03,4812.0,92.92719,28.0,0.5407235,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,3,True,True,True
2020-03-04,5328.0,102.89196,32.0,0.6179697,79.0,1.525,55.56,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,4,True,True,True
2020-03-05,5766.0,111.35042,35.0,0.6759044,79.0,1.525,55.56,1.0667,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,5,True,True,True
2020-03-06,6284.0,121.353806,42.0,0.8110852,79.0,1.525,55.56,0.8539,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,6,True,True,True
2020-03-07,6767.0,130.68129,44.0,0.8497084,79.0,1.525,55.56,0.6664,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,7,True,True,True
2020-03-08,7134.0,137.76862,50.0,0.96557766,79.0,1.525,55.56,0.7108,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,8,True,True,True
2020-03-09,7382.0,142.55789,51.0,0.9848892,79.0,1.525,55.56,0.6595,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,9,True,True,True
2020-03-10,7513.0,145.0877,54.0,1.0428239,79.0,1.525,55.56,0.5603,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,10,True,True,True
2020-03-11,7755.0,149.7611,60.0,1.1586932,79.0,1.525,55.56,0.5231,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,11,True,True,True
2020-03-12,7869.0,151.96262,66.0,1.2745625,79.0,1.525,55.56,0.3433,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,12,True,True,True
2020-03-13,7979.0,154.08688,67.0,1.2938741,79.0,1.525,55.56,0.2512,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,13,True,True,True
2020-03-14,8086.0,156.15323,72.0,1.3904319,79.0,1.525,55.56,0.2254,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,14,True,True,True
2020-03-15,8162.0,157.6209,75.0,1.4483665,79.0,1.525,55.56,0.3903,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,15,True,True,True
2020-03-16,8236.0,159.04996,75.0,1.4483665,79.0,1.525,55.56,0.5416,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,16,True,True,True
2020-03-17,8320.0,160.67212,81.0,1.5642358,79.0,1.525,55.56,0.5949,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,17,True,True,True
2020-03-18,8413.0,162.4681,84.0,1.6221704,79.0,1.525,55.56,0.5956,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,18,True,True,True
2020-03-19,8565.0,165.40346,91.0,1.7573514,79.0,1.525,55.56,0.606,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,19,True,True,True
2020-03-20,8652.0,167.08356,94.0,1.815286,79.0,1.525,55.56,0.5605,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,20,True,True,True
2020-03-21,8799.0,169.92236,102.0,1.9697784,79.0,1.525,69.44,0.6163,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,21,True,True,True
2020-03-22,8897.0,171.8149,104.0,2.0084016,79.0,1.525,75.93,0.7176,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,22,True,True,True
2020-03-23,8961.0,173.05083,111.0,2.1435823,79.0,1.525,75.93,0.6538,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,23,True,True,True
2020-03-24,9037.0,174.51851,120.0,2.3173864,79.0,1.525,75.93,0.7129,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,24,True,True,True
2020-03-25,9137.0,176.44966,126.0,2.4332557,79.0,1.525,75.93,0.757,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,25,True,True,True
2020-03-26,9241.0,178.45807,131.0,2.5298135,79.0,1.525,75.93,0.7569,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,26,True,True,True
2020-03-27,9332.0,180.21542,139.0,2.684306,79.0,1.525,75.93,0.7757,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,27,True,True,True
2020-03-28,9478.0,183.03491,144.0,2.7808638,79.0,1.525,75.93,0.8527,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,28,True,True,True
2020-03-29,9583.0,185.06262,152.0,2.9353561,78.0,1.505,75.93,0.9001,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,29,True,True,True
2020-03-30,9661.0,186.56892,158.0,3.0512254,74.0,1.428,75.93,0.9692,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,30,True,True,True
2020-03-31,9786.0,188.98286,162.0,3.1284716,74.0,1.428,75.93,1.0032,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,3,31,True,True,True
2020-04-01,9887.0,190.93333,165.0,3.1864064,76.0,1.467,75.93,0.9051,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,1,True,True,True
2020-04-02,9976.0,192.65205,169.0,3.2636526,78.0,1.505,75.93,0.7948,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,2,True,True,True
2020-04-03,10062.0,194.31285,174.0,3.3602104,80.0,1.544,75.93,0.7353,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,3,True,True,True
2020-04-04,10156.0,196.12814,177.0,3.418145,80.0,1.544,78.7,0.6998,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,4,True,True,True
2020-04-05,10237.0,197.69237,183.0,3.5340142,81.0,1.563,78.7,0.7079,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,5,True,True,True
2020-04-06,10284.0,198.60002,186.0,3.591949,80.0,1.544,82.41,0.6847,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,6,True,True,True
2020-04-07,10331.0,199.50766,192.0,3.7078183,77.0,1.486,82.41,0.6278,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,7,True,True,True
2020-04-08,10384.0,200.53117,200.0,3.8623106,80.0,1.544,82.41,0.5651,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,8,True,True,True
2020-04-09,10423.0,201.28432,204.0,3.9395568,80.0,1.544,82.41,0.4603,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,9,True,True,True
2020-04-10,10450.0,201.80574,208.0,4.0168033,71.0,1.37,82.41,0.3873,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,10,True,True,True
2020-04-11,10480.0,202.38509,211.0,4.074738,67.0,1.293,82.41,0.3831,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,11,True,True,True
2020-04-12,10512.0,203.00305,214.0,4.1326723,67.0,1.293,82.41,0.4694,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,12,True,True,True
2020-04-13,10537.0,203.48584,217.0,4.190607,66.0,1.274,82.41,0.5337,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,13,True,True,True
2020-04-14,10564.0,204.00725,222.0,4.2871647,66.0,1.274,82.41,0.5483,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,14,True,True,True
2020-04-15,10591.0,204.52866,225.0,4.3450994,65.0,1.254,82.41,0.5143,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,15,True,True,True
2020-04-16,10613.0,204.95352,229.0,4.4223456,61.0,1.177,82.41,0.4472,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,16,True,True,True
2020-04-17,10635.0,205.37837,230.0,4.4416575,61.0,1.177,82.41,0.4064,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,17,True,True,True
2020-04-18,10653.0,205.72598,232.0,4.4802804,61.0,1.177,73.15,0.3523,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,18,True,True,True
2020-04-19,10661.0,205.88048,234.0,4.5189037,57.0,1.1,73.15,0.3585,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,19,True,True,True
2020-04-20,10674.0,206.13152,236.0,4.5575266,56.0,1.081,43.52,0.4246,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,20,True,True,True
2020-04-21,10683.0,206.30533,237.0,4.576838,56.0,1.081,43.52,0.4324,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,21,True,True,True
2020-04-22,10694.0,206.51776,238.0,4.59615,52.0,1.004,43.52,0.444,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,22,True,True,True
2020-04-23,10702.0,206.67224,240.0,4.634773,49.0,0.946,43.52,0.4411,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,23,True,True,True
2020-04-24,10708.0,206.78812,240.0,4.634773,42.0,0.811,43.52,0.4262,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,24,True,True,True
2020-04-25,10718.0,206.98123,240.0,4.634773,46.0,0.888,43.52,0.43,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,25,True,True,True
2020-04-26,10728.0,207.17435,242.0,4.673396,42.0,0.811,43.52,0.5322,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,26,True,True,True
2020-04-27,10738.0,207.36746,243.0,4.6927075,42.0,0.811,43.52,0.6259,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,27,True,True,True
2020-04-28,10752.0,207.63782,244.0,4.712019,38.0,0.733,43.52,0.5727,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,28,True,True,True
2020-04-29,10761.0,207.81163,246.0,4.7506423,37.0,0.714,43.52,0.4963,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,29,True,True,True
2020-04-30,10765.0,207.88887,247.0,4.7699537,36.0,0.695,43.52,0.5081,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,30,True,True,True
2020-05-01,10774.0,208.06268,248.0,4.789265,33.0,0.637,43.52,0.5363,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,1,True,True,True
2020-05-02,10780.0,208.17854,250.0,4.8278885,29.0,0.56,43.52,0.6082,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,2,True,True,True
2020-05-03,10793.0,208.4296,250.0,4.8278885,29.0,0.56,43.52,0.6067,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,3,True,True,True
2020-05-04,10801.0,208.58409,252.0,4.8665113,27.0,0.521,43.52,0.5719,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,4,True,True,True
2020-05-05,10804.0,208.64203,254.0,4.9051347,27.0,0.521,43.52,0.611,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,5,True,True,True
2020-05-06,10806.0,208.68065,255.0,4.924446,27.0,0.521,43.52,0.8578,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,6,True,True,True
2020-05-07,10810.0,208.75789,256.0,4.9437575,25.0,0.482,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,7,True,True,True
2020-05-08,10822.0,208.98964,256.0,4.9437575,24.0,0.463,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,8,True,True,True
2020-05-09,10840.0,209.33723,256.0,4.9437575,23.0,0.444,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,9,True,True,True
2020-05-10,10874.0,209.99384,256.0,4.9437575,23.0,0.444,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,10,True,True,True
2020-05-11,10909.0,210.66974,256.0,4.9437575,23.0,0.444,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,11,True,True,True
2020-05-12,10936.0,211.19115,258.0,4.982381,22.0,0.425,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,12,True,True,True
2020-05-13,10962.0,211.69325,259.0,5.0016923,20.0,0.386,43.52,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,13,True,True,True
2020-05-14,10991.0,212.25328,260.0,5.0210037,22.0,0.425,43.52,1.1991,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,14,True,True,True
2020-05-15,11018.0,212.7747,260.0,5.0210037,22.0,0.425,43.52,0.9789,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,15,True,True,True
2020-05-16,11037.0,213.14162,262.0,5.059627,18.0,0.347,43.52,0.8293,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,16,True,True,True
2020-05-17,11050.0,213.39267,262.0,5.059627,18.0,0.347,43.52,0.8959,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,17,True,True,True
2020-05-18,11065.0,213.68234,263.0,5.0789385,16.0,0.309,43.52,1.0024,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,18,True,True,True
2020-05-19,11078.0,213.9334,263.0,5.0789385,15.0,0.289,43.52,1.1085,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,19,True,True,True
2020-05-20,11110.0,214.55136,263.0,5.0789385,15.0,0.289,39.81,0.949,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,20,True,True,True
2020-05-21,11122.0,214.7831,264.0,5.09825,16.0,0.309,39.81,1.0119,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,21,True,True,True
2020-05-22,11142.0,215.16933,264.0,5.09825,16.0,0.309,39.81,1.1012,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,22,True,True,True
2020-05-23,11165.0,215.6135,266.0,5.1368732,14.0,0.27,39.81,1.1614,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,23,True,True,True
2020-05-24,11190.0,216.09628,266.0,5.1368732,13.0,0.251,39.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,24,True,True,True
2020-05-25,11206.0,216.40527,267.0,5.1561847,13.0,0.251,39.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,25,True,True,True
2020-05-26,11225.0,216.77219,269.0,5.194808,12.0,0.232,39.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,26,True,True,True
2020-05-27,11265.0,217.54465,269.0,5.194808,12.0,0.232,39.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,27,True,True,True
2020-05-28,11344.0,219.07027,269.0,5.194808,11.0,0.212,39.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,28,True,True,True
2020-05-29,11402.0,220.19034,269.0,5.194808,10.0,0.193,55.09,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,29,True,True,True
2020-05-30,11441.0,220.94348,269.0,5.194808,10.0,0.193,55.09,1.1671,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,30,True,True,True
2020-05-31,11468.0,221.46489,270.0,5.2141194,11.0,0.212,55.09,1.1953,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,31,True,True,True
2020-06-01,11503.0,222.1408,271.0,5.233431,12.0,0.232,55.09,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,1,True,True,True
2020-06-02,11541.0,222.87463,272.0,5.252743,11.0,0.212,55.09,1.193,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,2,True,True,True
2020-06-03,11590.0,223.8209,273.0,5.272054,8.0,0.154,55.09,1.1027,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,3,True,True,True
2020-06-04,11629.0,224.57405,273.0,5.272054,9.0,0.174,55.09,1.1238,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,4,True,True,True
2020-06-05,11668.0,225.32721,273.0,5.272054,11.0,0.212,55.09,1.2,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,5,True,True,True
2020-06-06,11719.0,226.3121,273.0,5.272054,14.0,0.27,55.09,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,6,True,True,True
2020-06-07,11776.0,227.41286,273.0,5.272054,14.0,0.27,55.09,1.1697,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,7,True,True,True
2020-06-08,11813.0,228.12738,273.0,5.272054,14.0,0.27,53.24,1.1299,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,8,True,True,True
2020-06-09,11851.0,228.86122,274.0,5.2913656,18.0,0.347,53.24,1.0991,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,9,True,True,True
2020-06-10,11901.0,229.8268,276.0,5.329989,20.0,0.386,53.24,1.0645,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,10,True,True,True
