date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2022-09-01,23327839.0,81515.0,89427.71,450496.8,1574.1813,1726.988,27014.0,74.0,73.57143,521.6823,1.429055,1.4207786,555.0,10.711,13.89,0.818,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,1,True,True,True
2022-09-02,23417425.0,89586.0,87777.14,452226.84,1730.0448,1695.113,27093.0,79.0,74.85714,523.20795,1.5256127,1.4456078,508.0,9.804,13.89,0.8601,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,2,True,True,True
2022-09-03,23497048.0,79623.0,85503.57,453764.5,1537.6438,1651.2068,27149.0,56.0,75.85714,524.28937,1.081447,1.4649193,520.0,10.036,13.89,0.8737,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,3,True,True,True
2022-09-04,23569192.0,72144.0,83624.86,455157.72,1393.2128,1614.9259,27193.0,44.0,72.0,525.1391,0.8497084,1.3904319,548.0,10.576,13.89,0.8541,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,4,True,True,True
2022-09-05,23606640.0,37448.0,82828.43,455880.9,723.1791,1599.5457,27249.0,56.0,69.28571,526.2205,1.081447,1.3380147,562.0,10.846,13.89,0.8462,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,5,True,True,True
2022-09-06,23706421.0,99781.0,80569.14,457807.8,1926.9261,1555.9153,27313.0,64.0,62.42857,527.4565,1.2359394,1.2055928,536.0,10.344,13.89,0.7995,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,6,True,True,True
2022-09-07,23791914.0,85493.0,77941.43,459458.8,1651.0027,1505.17,27381.0,68.0,63.0,528.76965,1.3131857,1.2166278,521.0,10.055,13.89,0.6855,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,7,True,True,True
2022-09-08,23864539.0,72625.0,76671.43,460861.3,1402.5016,1480.6444,27403.0,22.0,55.57143,529.1945,0.4248542,1.0731707,493.0,9.514,13.89,0.7214,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,8,True,True,True
2022-09-09,23933949.0,69410.0,73789.14,462201.75,1340.4149,1424.983,27451.0,48.0,51.142857,530.12146,0.92695457,0.987648,504.0,9.727,13.89,0.69,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,9,True,True,True
2022-09-10,23976673.0,42724.0,68517.86,463026.8,825.06683,1323.1863,27498.0,47.0,49.857143,531.0291,0.907643,0.96281886,525.0,10.132,13.89,0.688,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,10,True,True,True
2022-09-11,24004887.0,28214.0,62242.145,463571.66,544.8562,1201.9924,27533.0,35.0,48.57143,531.705,0.6759044,0.9379898,532.0,10.267,13.89,0.7491,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,11,True,True,True
2022-09-12,24041825.0,36938.0,62169.285,464285.0,713.33014,1200.5854,27593.0,60.0,49.142857,532.8637,1.1586932,0.9490249,553.0,10.672,13.89,0.7307,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,12,True,True,True
2022-09-13,24099134.0,57309.0,56101.855,465391.72,1106.7258,1083.4141,27665.0,72.0,50.285713,534.25415,1.3904319,0.97109526,547.0,10.557,13.89,0.7846,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,13,True,True,True
2022-09-14,24192999.0,93865.0,57297.855,467204.4,1812.679,1106.5106,27725.0,60.0,49.142857,535.41284,1.1586932,0.9490249,507.0,9.785,13.89,1.2141,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,14,True,True,True
2022-09-15,24264428.0,71429.0,57127.0,468583.8,1379.4049,1103.211,27771.0,46.0,52.57143,536.30115,0.8883315,1.0152359,491.0,9.476,13.89,1.0001,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,15,True,True,True
2022-09-16,24316302.0,51874.0,54621.855,469585.56,1001.7675,1054.8329,27828.0,57.0,53.857143,537.4019,1.1007586,1.040065,516.0,9.958,13.89,0.8549,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,16,True,True,True
2022-09-17,24359759.0,43457.0,54726.57,470424.78,839.22217,1056.8551,27867.0,39.0,52.714287,538.1551,0.7531506,1.0179948,477.0,9.206,13.89,0.7716,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,17,True,True,True
2022-09-18,24394466.0,34707.0,55654.145,471095.03,670.2461,1074.768,27891.0,24.0,51.142857,538.6185,0.46347728,0.987648,489.0,9.437,13.89,0.713,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,18,True,True,True
2022-09-19,24413820.0,19354.0,53142.145,471468.78,373.7558,1026.2573,27950.0,59.0,51.0,539.75793,1.1393816,0.9848892,508.0,9.804,13.89,0.6621,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,19,True,True,True
2022-09-20,24461682.0,47862.0,51792.57,472393.1,924.28955,1000.195,28009.0,59.0,49.142857,540.8973,1.1393816,0.9490249,497.0,9.592,13.89,0.6165,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,20,True,True,True
2022-09-21,24502931.0,41249.0,44276.0,473189.66,796.5823,855.0383,28077.0,68.0,50.285713,542.2105,1.3131857,0.97109526,494.0,9.534,13.89,0.5266,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,21,True,True,True
2022-09-22,24535913.0,32982.0,38783.57,473826.6,636.93365,748.971,28140.0,63.0,52.714287,543.4271,1.2166278,1.0179948,428.0,8.26,13.89,0.6152,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,22,True,True,True
2022-09-23,24565021.0,29108.0,35531.285,474388.72,562.1207,686.1643,28213.0,73.0,55.0,544.83685,1.4097434,1.0621355,399.0,7.7,13.89,0.6846,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,23,True,True,True
2022-09-24,24594336.0,29315.0,33511.0,474954.84,566.11816,647.1495,28246.0,33.0,54.142857,545.4741,0.63728124,1.0455827,418.0,8.067,13.89,0.7271,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,24,True,True,True
2022-09-25,24620128.0,25792.0,32237.428,475452.9,498.0836,622.5548,28272.0,26.0,54.42857,545.97626,0.5021004,1.0511003,416.0,8.028,13.89,0.7492,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,25,True,True,True
2022-09-26,24634238.0,14110.0,31488.285,475725.4,272.48602,608.0877,28318.0,46.0,52.57143,546.86456,0.8883315,1.0152359,427.0,8.241,13.89,0.7721,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,26,True,True,True
2022-09-27,24673630.0,39392.0,30278.285,476486.12,760.7207,584.72076,28364.0,46.0,50.714287,547.7529,0.8883315,0.97937167,401.0,7.739,13.89,0.7381,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,27,True,True,True
2022-09-28,24709754.0,36124.0,29546.143,477183.75,697.61053,570.5819,28406.0,42.0,47.0,548.56396,0.8110852,0.907643,375.0,7.237,13.89,0.7037,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,28,True,True,True
2022-09-29,24740604.0,30850.0,29241.572,477779.5,595.7614,564.7002,28445.0,39.0,43.57143,549.31714,0.7531506,0.841432,363.0,7.006,13.89,0.7583,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,29,True,True,True
2022-09-30,24769101.0,28497.0,29154.285,478329.8,550.32135,563.0145,28489.0,44.0,39.42857,550.1669,0.8497084,0.761427,352.0,6.793,13.89,0.7888,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,9,30,True,True,True
2022-10-01,24796014.0,26913.0,28811.143,478849.56,519.7318,556.38794,28509.0,20.0,37.57143,550.5531,0.38623106,0.72556263,356.0,6.87,11.11,0.7859,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,1,True,True,True
2022-10-02,24819611.0,23597.0,28497.572,479305.25,455.69473,550.3324,28528.0,19.0,36.57143,550.92,0.36691952,0.7062511,353.0,6.813,11.11,0.7467,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,2,True,True,True
2022-10-03,24831761.0,12150.0,28217.572,479539.88,234.63538,544.9252,28544.0,16.0,32.285713,551.229,0.30898485,0.6234873,361.0,6.967,11.11,0.6881,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,3,True,True,True
2022-10-04,24848155.0,16394.0,24932.143,479856.47,316.5936,481.47842,28573.0,29.0,29.857143,551.789,0.56003505,0.5765878,353.0,6.813,11.11,0.7721,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,4,True,True,True
2022-10-05,24882849.0,34694.0,24727.857,480526.47,669.99506,477.53333,28614.0,41.0,29.714285,552.5808,0.7917737,0.573829,333.0,6.427,11.11,0.7826,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,5,True,True,True
2022-10-06,24911458.0,28609.0,24407.715,481078.97,552.48425,471.3509,28646.0,32.0,28.714285,553.1988,0.6179697,0.55451745,325.0,6.272,11.11,0.7857,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,6,True,True,True
2022-10-07,24933756.0,22298.0,23522.143,481509.56,430.609,454.2491,28675.0,29.0,26.571428,553.7588,0.56003505,0.51313555,329.0,6.349,11.11,0.7863,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,7,True,True,True
2022-10-08,24953135.0,19379.0,22445.857,481883.8,374.2386,433.4644,28698.0,23.0,27.0,554.20294,0.44416574,0.52141196,287.0,5.539,11.11,0.7908,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,8,True,True,True
2022-10-09,24970789.0,17654.0,21596.857,482224.72,340.92618,417.06888,28708.0,10.0,25.714285,554.39606,0.19311553,0.4965828,305.0,5.886,11.11,0.786,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,9,True,True,True
2022-10-10,24979770.0,8981.0,21144.143,482398.16,173.43706,408.32623,28723.0,15.0,25.571428,554.6857,0.2896733,0.493824,311.0,6.002,11.11,0.7667,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,10,True,True,True
2022-10-11,24995214.0,15444.0,21008.428,482696.4,298.24762,405.70538,28748.0,25.0,25.0,555.1685,0.48278883,0.48278883,313.0,6.041,11.11,0.8989,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,11,True,True,True
2022-10-12,25025720.0,30506.0,20410.143,483285.53,589.1182,394.15158,28783.0,35.0,24.142857,555.8444,0.6759044,0.46623608,263.0,5.076,11.11,0.9636,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,12,True,True,True
2022-10-13,25052656.0,26936.0,20171.143,483805.72,520.176,389.5361,28808.0,25.0,23.142857,556.3272,0.48278883,0.44692454,266.0,5.134,11.11,0.9969,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,13,True,True,True
2022-10-14,25076239.0,23583.0,20354.715,484261.12,455.42438,393.08115,28840.0,32.0,23.571428,556.9452,0.6179697,0.4552009,237.0,4.574,11.11,1.0205,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,14,True,True,True
2022-10-15,25098996.0,22757.0,20837.285,484700.6,439.47302,402.40036,28851.0,11.0,21.857143,557.15765,0.2124271,0.4220954,245.0,4.728,11.11,1.0382,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,15,True,True,True
2022-10-16,25120465.0,21469.0,21382.285,485115.22,414.59973,412.92514,28856.0,5.0,21.142857,557.2542,0.096557766,0.4083014,247.0,4.767,11.11,1.0518,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,16,True,True,True
2022-10-17,25131447.0,10982.0,21668.143,485327.28,212.07948,418.4455,28899.0,43.0,25.142857,558.0846,0.83039683,0.48554763,248.0,4.786,11.11,1.0778,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,17,True,True,True
2022-10-18,25164674.0,33227.0,24208.572,485968.94,641.665,467.50513,28922.0,23.0,24.857143,558.52875,0.44416574,0.48003006,247.0,4.767,11.11,1.0293,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,18,True,True,True
2022-10-19,25194115.0,29441.0,24056.428,486537.5,568.55145,464.56702,28952.0,30.0,24.142857,559.1081,0.5793466,0.46623608,243.0,4.69,11.11,1.0269,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,19,True,True,True
2022-10-20,25219504.0,25389.0,23835.428,487027.8,490.30103,460.29916,28974.0,22.0,23.714285,559.53296,0.4248542,0.4579597,249.0,4.805,11.11,1.0702,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,20,True,True,True
2022-10-21,25244255.0,24751.0,24002.285,487505.78,477.98026,463.52142,28990.0,16.0,21.428572,559.8419,0.30898485,0.41381902,233.0,4.497,11.11,1.1334,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,21,True,True,True
2022-10-22,25271078.0,26823.0,24583.143,488023.78,517.9938,474.73868,29000.0,10.0,21.285715,560.03503,0.19311553,0.4110602,196.0,3.783,11.11,1.1844,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,22,True,True,True
2022-10-23,25297334.0,26256.0,25267.0,488530.8,507.04416,487.94504,29017.0,17.0,23.0,560.36334,0.32829642,0.44416574,212.0,4.091,11.11,1.2266,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,23,True,True,True
2022-10-24,25311591.0,14257.0,25734.857,488806.16,275.32483,496.98007,29043.0,26.0,20.571428,560.8655,0.5021004,0.39726624,226.0,4.362,11.11,1.2774,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,24,True,True,True
2022-10-25,25355313.0,43722.0,27234.143,489650.5,844.3397,525.9336,29069.0,26.0,21.0,561.36755,0.5021004,0.4055426,225.0,4.342,11.11,1.2508,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,25,True,True,True
2022-10-26,25396120.0,40807.0,28857.857,490438.53,788.0466,557.29004,29100.0,31.0,21.142857,561.9662,0.59865814,0.4083014,242.0,4.67,11.11,1.2267,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,26,True,True,True
2022-10-27,25431068.0,34948.0,30223.428,491113.44,674.90015,583.6614,29131.0,31.0,22.428572,562.5649,0.59865814,0.43313056,242.0,4.67,11.11,1.2418,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,27,True,True,True
2022-10-28,25466967.0,35899.0,31816.0,491806.7,693.26544,614.4164,29158.0,27.0,24.0,563.0863,0.52141196,0.46347728,252.0,4.863,11.11,1.259,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,28,True,True,True
2022-10-29,25504288.0,37321.0,33315.715,492527.44,720.7265,643.3782,29176.0,18.0,25.142857,563.4339,0.34760797,0.48554763,270.0,5.211,11.11,1.2669,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,29,True,True,True
2022-10-30,25538799.0,34511.0,34495.0,493193.88,666.461,666.15204,29230.0,54.0,30.428572,564.4767,1.0428239,0.587623,272.0,5.249,11.11,1.2822,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,30,True,True,True
2022-10-31,25557309.0,18510.0,35102.57,493551.34,357.45685,677.8852,29239.0,9.0,28.0,564.6505,0.17380399,0.5407235,288.0,5.558,11.11,1.319,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,10,31,True,True,True
2022-11-01,25615641.0,58332.0,37189.715,494677.8,1126.4816,718.19116,29280.0,41.0,30.142857,565.44226,0.7917737,0.5821054,288.0,5.558,11.11,1.2801,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,1,True,True,True
2022-11-02,25670381.0,54740.0,39180.145,495734.94,1057.1145,756.62946,29315.0,35.0,30.714285,566.11816,0.6759044,0.5931406,303.0,5.848,11.11,1.2243,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,2,True,True,True
2022-11-03,25717252.0,46871.0,40883.43,496640.1,905.15186,789.5225,29356.0,41.0,32.142857,566.91,0.7917737,0.6207285,290.0,5.597,11.11,1.176,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,3,True,True,True
2022-11-04,25760701.0,43449.0,41962.0,497479.16,839.0677,810.3514,29374.0,18.0,30.857143,567.25757,0.34760797,0.59589934,304.0,5.867,11.11,1.1424,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,4,True,True,True
2022-11-05,25801564.0,40863.0,42468.0,498268.28,789.128,820.12305,29390.0,16.0,30.571428,567.5665,0.30898485,0.5903818,314.0,6.06,11.11,1.1376,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,5,True,True,True
2022-11-06,25838239.0,36675.0,42777.145,498976.53,708.2512,826.0931,29420.0,30.0,27.142857,568.14594,0.5793466,0.52417076,346.0,6.677,11.11,1.1598,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,6,True,True,True
2022-11-07,25856910.0,18671.0,42800.145,499337.1,360.566,826.53723,29479.0,59.0,34.285713,569.2853,1.1393816,0.6621104,365.0,7.044,11.11,1.1963,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,7,True,True,True
2022-11-08,25919183.0,62273.0,43363.145,500539.7,1202.5884,837.40967,29531.0,52.0,35.857143,570.2895,1.0042008,0.69245714,360.0,6.948,11.11,1.2209,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,8,True,True,True
2022-11-09,25981655.0,62472.0,44467.715,501746.12,1206.4314,858.74066,29571.0,40.0,36.57143,571.06195,0.7724621,0.7062511,336.0,6.485,11.11,1.2232,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,9,True,True,True
2022-11-10,26037020.0,55365.0,45681.145,502815.3,1069.1842,882.1738,29617.0,46.0,37.285713,571.95026,0.8883315,0.7200451,323.0,6.234,11.11,1.2191,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,10,True,True,True
2022-11-11,26091539.0,54519.0,47262.57,503868.16,1052.8466,912.7137,29665.0,48.0,41.57143,572.87726,0.92695457,0.8028089,345.0,6.658,11.11,1.204,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,11,True,True,True
2022-11-12,26145867.0,54328.0,49186.145,504917.3,1049.1581,949.86084,29709.0,44.0,45.57143,573.7269,0.8497084,0.88005507,371.0,7.16,11.11,1.1787,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,12,True,True,True
2022-11-13,26194229.0,48362.0,50855.715,505851.25,933.9454,982.10284,29748.0,39.0,46.857143,574.4801,0.7531506,0.9048842,396.0,7.642,11.11,1.15,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,13,True,True,True
2022-11-14,26217994.0,23765.0,51583.43,506310.2,458.93906,996.1561,29795.0,47.0,45.142857,575.38776,0.907643,0.8717787,413.0,7.971,11.11,1.1238,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,14,True,True,True
2022-11-15,26290877.0,72883.0,53099.145,507717.7,1407.484,1025.4269,29862.0,67.0,47.285713,576.68164,1.2938741,0.9131606,412.0,7.951,11.11,1.0838,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,15,True,True,True
2022-11-16,26357464.0,66587.0,53687.0,509003.56,1285.8984,1036.7794,29925.0,63.0,50.57143,577.89825,1.2166278,0.97661287,411.0,7.932,11.11,1.0533,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,16,True,True,True
2022-11-17,26412901.0,55437.0,53697.285,510074.16,1070.5746,1036.978,29990.0,65.0,53.285713,579.1535,1.2552509,1.02903,380.0,7.334,11.11,1.0361,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,17,True,True,True
2022-11-18,26462319.0,49418.0,52968.57,511028.5,954.3384,1022.9054,30031.0,41.0,52.285713,579.94525,0.7917737,1.0097184,365.0,7.044,11.11,1.0428,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,18,True,True,True
2022-11-19,26512754.0,50435.0,52412.43,512002.47,973.9782,1012.1654,30066.0,35.0,51.0,580.62115,0.6759044,0.9848892,419.0,8.086,11.11,1.0589,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,19,True,True,True
2022-11-20,26558765.0,46011.0,52076.57,512891.0,888.5439,1005.6795,30111.0,45.0,51.857143,581.4902,0.8690199,1.001442,451.0,8.704,11.11,1.0699,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,20,True,True,True
2022-11-21,26581856.0,23091.0,51980.285,513336.94,445.9231,1003.82007,30164.0,53.0,52.714287,582.5137,1.0235124,1.0179948,465.0,8.974,11.11,1.0686,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,21,True,True,True
2022-11-22,26654729.0,72873.0,51978.855,514744.22,1407.2909,1003.7925,30223.0,59.0,51.57143,583.6531,1.1393816,0.9959244,461.0,8.897,11.11,1.0649,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,22,True,True,True
2022-11-23,26725053.0,70324.0,52512.715,516102.28,1358.0657,1014.1021,30278.0,55.0,50.42857,584.7152,1.0621355,0.97385406,477.0,9.206,11.11,1.0518,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,23,True,True,True
2022-11-24,26784142.0,59089.0,53034.43,517243.4,1141.1003,1024.1772,30330.0,52.0,48.57143,585.7194,1.0042008,0.9379898,437.0,8.434,11.11,1.0396,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,24,True,True,True
2022-11-25,26837840.0,53698.0,53645.855,518280.38,1036.9918,1035.9849,30369.0,39.0,48.285713,586.4726,0.7531506,0.93247217,453.0,8.743,11.11,1.0329,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,25,True,True,True
2022-11-26,26890488.0,52648.0,53962.0,519297.1,1016.71466,1042.0901,30413.0,44.0,49.57143,587.32227,0.8497084,0.9573013,478.0,9.225,11.11,1.0316,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,26,True,True,True
2022-11-27,26937516.0,47028.0,54107.285,520205.28,908.1837,1044.8958,30454.0,41.0,49.0,588.1141,0.7917737,0.9462661,481.0,9.283,11.11,1.0272,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2022,11,27,True,True,True
